root_pos_x,root_pos_y,root_pos_z,root_pos_d_x,root_pos_d_y,root_pos_d_z,root_lin_vel_x,root_lin_vel_y,root_lin_vel_z,root_lin_vel_d_x,root_lin_vel_d_y,root_lin_vel_d_z,root_rpy_x,root_rpy_y,root_rpy_z,root_rpy_d_x,root_rpy_d_y,root_rpy_d_z,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,root_ang_vel_d_x,root_ang_vel_d_y,root_ang_vel_d_z,foot_pos_FR_x,foot_pos_FR_y,foot_pos_FR_z,foot_pos_FL_x,foot_pos_FL_y,foot_pos_FL_z,foot_pos_RR_x,foot_pos_RR_y,foot_pos_RR_z,foot_pos_RL_x,foot_pos_RL_y,foot_pos_RL_z,foot_pos_abs_FR_x,foot_pos_abs_FR_y,foot_pos_abs_FR_z,foot_pos_abs_FL_x,foot_pos_abs_FL_y,foot_pos_abs_FL_z,foot_pos_abs_RR_x,foot_pos_abs_RR_y,foot_pos_abs_RR_z,foot_pos_abs_RL_x,foot_pos_abs_RL_y,foot_pos_abs_RL_z,foot_pos_liftoff_FR_x,foot_pos_liftoff_FR_y,foot_pos_liftoff_FR_z,foot_pos_liftoff_FL_x,foot_pos_liftoff_FL_y,foot_pos_liftoff_FL_z,foot_pos_liftoff_RR_x,foot_pos_liftoff_RR_y,foot_pos_liftoff_RR_z,foot_pos_liftoff_RL_x,foot_pos_liftoff_RL_y,foot_pos_liftoff_RL_z,foot_pos_d_FR_x,foot_pos_d_FR_y,foot_pos_d_FR_z,foot_pos_d_FL_x,foot_pos_d_FL_y,foot_pos_d_FL_z,foot_pos_d_RR_x,foot_pos_d_RR_y,foot_pos_d_RR_z,foot_pos_d_RL_x,foot_pos_d_RL_y,foot_pos_d_RL_z,foot_vel_d_FR_x,foot_vel_d_FR_y,foot_vel_d_FR_z,foot_vel_d_FL_x,foot_vel_d_FL_y,foot_vel_d_FL_z,foot_vel_d_RR_x,foot_vel_d_RR_y,foot_vel_d_RR_z,foot_vel_d_RL_x,foot_vel_d_RL_y,foot_vel_d_RL_z,foot_forces_grf_FR_x,foot_forces_grf_FR_y,foot_forces_grf_FR_z,foot_forces_grf_FL_x,foot_forces_grf_FL_y,foot_forces_grf_FL_z,foot_forces_grf_RR_x,foot_forces_grf_RR_y,foot_forces_grf_RR_z,foot_forces_grf_RL_x,foot_forces_grf_RL_y,foot_forces_grf_RL_z,foot_forces_swing_FR_x,foot_forces_swing_FR_y,foot_forces_swing_FR_z,foot_forces_swing_FL_x,foot_forces_swing_FL_y,foot_forces_swing_FL_z,foot_forces_swing_RR_x,foot_forces_swing_RR_y,foot_forces_swing_RR_z,foot_forces_swing_RL_x,foot_forces_swing_RL_y,foot_forces_swing_RL_z,joint_torques_FR_hip,joint_torques_FR_thigh,joint_torques_FR_calf,joint_torques_FL_hip,joint_torques_FL_thigh,joint_torques_FL_calf,joint_torques_RR_hip,joint_torques_RR_thigh,joint_torques_RR_calf,joint_torques_RL_hip,joint_torques_RL_thigh,joint_torques_RL_calf,swing_phase,contact_FR,contact_FL,contact_RR,contact_RL,root_pos_est_x,root_pos_est_y,root_pos_est_z,root_lin_vel_est_x,root_lin_vel_est_y,root_lin_vel_est_z,root_lin_acc_est_x,root_lin_acc_est_y,root_lin_acc_est_z,root_rpy_est_x,root_rpy_est_y,root_rpy_est_z,root_lin_acc_meas_x,root_lin_acc_meas_y,root_lin_acc_meas_z,root_ang_vel_meas_x,root_ang_vel_meas_y,root_ang_vel_meas_z
-0.00122673,5.07278e-05,0.273509,0,0,0.27,-0.0003547,-2.68697e-06,0.00132324,0,0,0,0.000952039,0.00373581,-6.83374e-06,0,0,0,-0.000123628,0.000877766,1.43274e-06,0,0,0,0.213312,-0.142746,-0.256505,0.213314,0.14271,-0.256527,-0.162498,-0.143868,-0.256924,-0.162506,0.143792,-0.256941,0.212085,-0.142696,0.0170042,0.212087,0.142761,0.0169822,-0.163725,-0.143817,0.0165845,-0.163733,0.143843,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44554,0.782011,4.61856,-2.47066,0.791971,4.68771,3.33467,1.01649,6.18212,-3.35894,1.02622,6.25043,0,1,1,1,1,-0.0112033,-3.53255e-05,0.0135845,-0.0514729,-0.00217255,-0.00909139,-0.0366312,0.00932247,9.80903,-0.00133062,0.00370502,-0.000243915,-0.0366312,0.00932247,9.80903,-0.000123004,0.000875785,2.92467e-06
-0.00122744,5.07226e-05,0.273511,0,0,0.27,-0.000354603,-2.62378e-06,0.00132161,0,0,0,0.000951793,0.00373756,-6.82646e-06,0,0,0,-0.000123154,0.000879076,2.80448e-06,0,0,0,0.213313,-0.142746,-0.256507,0.213315,0.14271,-0.256529,-0.162497,-0.143868,-0.256927,-0.162506,0.143792,-0.256944,0.212086,-0.142695,0.0170042,0.212087,0.142761,0.0169822,-0.163725,-0.143817,0.0165845,-0.163733,0.143842,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44554,0.782032,4.61855,-2.47065,0.791993,4.6877,3.33467,1.01652,6.1821,-3.35893,1.02625,6.2504,0,1,1,1,1,-0.0112034,-3.5339e-05,0.0135848,-0.051463,-0.00217306,-0.00907497,-0.0365918,0.00937071,9.80909,-0.00133041,0.00370018,-0.000243951,-0.0365918,0.00937071,9.80909,-0.000123628,0.000877766,1.43274e-06
-0.00122815,5.07172e-05,0.273514,0,0,0.27,-0.00035465,-2.68558e-06,0.00132017,0,0,0,0.000951546,0.00373933,-6.82275e-06,0,0,0,-0.000123551,0.000880533,1.01877e-06,0,0,0,0.213314,-0.142746,-0.25651,0.213315,0.14271,-0.256532,-0.162496,-0.143868,-0.25693,-0.162505,0.143792,-0.256947,0.212086,-0.142695,0.0170043,0.212087,0.14276,0.0169822,-0.163725,-0.143817,0.0165845,-0.163733,0.143842,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44553,0.782054,4.61854,-2.47065,0.792015,4.68769,3.33466,1.01655,6.18207,-3.35892,1.02628,6.25038,0,1,1,1,1,-0.0112035,-3.53524e-05,0.0135851,-0.0514533,-0.0021737,-0.00905838,-0.0366835,0.00930492,9.80919,-0.0013302,0.00369535,-0.000243985,-0.0366835,0.00930492,9.80919,-0.000123154,0.000879076,2.80448e-06
-0.00122886,5.0712e-05,0.273517,0,0,0.27,-0.000354701,-2.61239e-06,0.00131884,0,0,0,0.0009513,0.00374109,-6.8159e-06,0,0,0,-0.000122937,0.000881534,2.58324e-06,0,0,0,0.213315,-0.142746,-0.256512,0.213316,0.14271,-0.256534,-0.162496,-0.143867,-0.256932,-0.162504,0.143791,-0.256949,0.212086,-0.142695,0.0170043,0.212087,0.14276,0.0169822,-0.163724,-0.143817,0.0165845,-0.163733,0.143842,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44553,0.782075,4.61852,-2.47064,0.792036,4.68767,3.33466,1.01658,6.18205,-3.35892,1.02631,6.25035,0,1,1,1,1,-0.0112037,-3.53659e-05,0.0135854,-0.0514435,-0.0021742,-0.00904172,-0.0367027,0.00937116,9.80925,-0.00132999,0.00369053,-0.000244022,-0.0367027,0.00937116,9.80925,-0.000123551,0.000880533,1.01877e-06
-0.00122956,5.07067e-05,0.273519,0,0,0.27,-0.000354879,-2.66862e-06,0.00131762,0,0,0,0.000951053,0.00374285,-6.81241e-06,0,0,0,-0.000123407,0.000882451,9.05433e-07,0,0,0,0.213315,-0.142746,-0.256515,0.213317,0.142709,-0.256537,-0.162495,-0.143867,-0.256935,-0.162503,0.143791,-0.256952,0.212086,-0.142695,0.0170043,0.212087,0.14276,0.0169822,-0.163724,-0.143817,0.0165845,-0.163733,0.143842,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44552,0.782096,4.61851,-2.47064,0.792058,4.68766,3.33465,1.01661,6.18202,-3.35891,1.02634,6.25032,0,1,1,1,1,-0.0112038,-3.53794e-05,0.0135858,-0.0514339,-0.00217483,-0.00902497,-0.0367856,0.00930298,9.80931,-0.00132978,0.00368571,-0.000244056,-0.0367856,0.00930298,9.80931,-0.000122937,0.000881534,2.58324e-06
-0.00123027,5.07015e-05,0.273522,0,0,0.27,-0.000354982,-2.59633e-06,0.00131646,0,0,0,0.000950808,0.00374462,-6.80565e-06,0,0,0,-0.000122897,0.00088287,2.54235e-06,0,0,0,0.213316,-0.142745,-0.256518,0.213318,0.142709,-0.25654,-0.162494,-0.143867,-0.256937,-0.162502,0.143791,-0.256954,0.212086,-0.142695,0.0170043,0.212088,0.14276,0.0169822,-0.163724,-0.143816,0.0165845,-0.163732,0.143842,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44552,0.782118,4.6185,-2.47063,0.79208,4.68765,3.33465,1.01664,6.182,-3.35891,1.02637,6.2503,0,1,1,1,1,-0.0112039,-3.53929e-05,0.0135861,-0.0514242,-0.00217533,-0.0090082,-0.0367644,0.0093659,9.80934,-0.00132957,0.00368089,-0.000244093,-0.0367644,0.0093659,9.80934,-0.000123407,0.000882451,9.05433e-07
-0.00123099,5.06962e-05,0.273525,0,0,0.27,-0.000355159,-2.65033e-06,0.00131539,0,0,0,0.000950561,0.00374639,-6.80213e-06,0,0,0,-0.00012342,0.000883397,9.22313e-07,0,0,0,0.213317,-0.142745,-0.25652,0.213319,0.142709,-0.256542,-0.162493,-0.143867,-0.25694,-0.162501,0.143791,-0.256957,0.212086,-0.142694,0.0170043,0.212088,0.14276,0.0169822,-0.163724,-0.143816,0.0165845,-0.163732,0.143842,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44551,0.782139,4.61849,-2.47063,0.792102,4.68764,3.33464,1.01667,6.18197,-3.3589,1.0264,6.25027,0,1,1,1,1,-0.011204,-3.54064e-05,0.0135864,-0.0514146,-0.00217596,-0.00899138,-0.0368204,0.00929932,9.80938,-0.00132935,0.00367608,-0.000244127,-0.0368204,0.00929932,9.80938,-0.000122897,0.00088287,2.54235e-06
-0.0012317,5.0691e-05,0.273527,0,0,0.27,-0.00035525,-2.58065e-06,0.00131436,0,0,0,0.000950315,0.00374815,-6.79532e-06,0,0,0,-0.000122953,0.000883592,2.56521e-06,0,0,0,0.213318,-0.142745,-0.256523,0.213319,0.142709,-0.256545,-0.162492,-0.143867,-0.256943,-0.162501,0.143791,-0.25696,0.212086,-0.142694,0.0170043,0.212088,0.142759,0.0169822,-0.163724,-0.143816,0.0165845,-0.163732,0.143841,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.44551,0.782161,4.61847,-2.47062,0.792123,4.68763,3.33463,1.0167,6.18195,-3.3589,1.02643,6.25025,0,1,1,1,1,-0.0112041,-3.542e-05,0.0135867,-0.0514049,-0.00217647,-0.00897453,-0.0367942,0.00935981,9.80941,-0.00132914,0.00367127,-0.000244164,-0.0367942,0.00935981,9.80941,-0.00012342,0.000883397,9.22313e-07
-0.00123241,5.06857e-05,0.27353,0,0,0.27,-0.000355435,-2.65617e-06,0.00131343,0,0,0,0.000950068,0.00374992,-6.79215e-06,0,0,0,-0.000123561,0.000884013,7.45338e-07,0,0,0,0.213319,-0.142745,-0.256526,0.21332,0.142709,-0.256548,-0.162491,-0.143867,-0.256945,-0.1625,0.143791,-0.256962,0.212086,-0.142694,0.0170043,0.212088,0.142759,0.0169823,-0.163724,-0.143816,0.0165845,-0.163732,0.143841,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.4455,0.782182,4.61846,-2.47062,0.792145,4.68761,3.33463,1.01673,6.18192,-3.35889,1.02646,6.25022,0,1,1,1,1,-0.0112043,-3.54335e-05,0.013587,-0.0513953,-0.00217712,-0.00895763,-0.0368594,0.00928366,9.80945,-0.00132893,0.00366647,-0.000244197,-0.0368594,0.00928366,9.80945,-0.000122953,0.000883592,2.56521e-06
-0.00123312,5.06805e-05,0.273532,0,0,0.27,-0.000355529,-2.59224e-06,0.00131254,0,0,0,0.000949822,0.00375169,-6.78577e-06,0,0,0,-0.000123092,0.000884058,2.34735e-06,0,0,0,0.213319,-0.142745,-0.256528,0.213321,0.142708,-0.25655,-0.162491,-0.143866,-0.256948,-0.162499,0.14379,-0.256965,0.212086,-0.142694,0.0170043,0.212088,0.142759,0.0169823,-0.163724,-0.143816,0.0165844,-0.163732,0.143841,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547465,0.0219986,-25.4153,-0.547839,0.0219687,-25.803,-0.53756,0.0202584,-34.2805,-0.538059,0.0202353,-34.6656,0,0,0,0,0,0,0,0,0,0,0,0,2.4455,0.782204,4.61845,-2.47061,0.792167,4.6876,3.33462,1.01676,6.1819,-3.35888,1.02649,6.2502,0,1,1,1,1,-0.0112044,-3.5447e-05,0.0135873,-0.0513856,-0.00217763,-0.00894071,-0.0368309,0.00935215,9.80948,-0.00132872,0.00366167,-0.000244235,-0.0368309,0.00935215,9.80948,-0.000123561,0.000884013,7.45338e-07
-0.00123383,5.06752e-05,0.273535,0,0,0.27,-0.000355732,-2.65961e-06,0.00131175,0,0,0,0.000949574,0.00375346,-6.78297e-06,0,0,0,-0.000123665,0.000884303,5.62347e-07,0,0,0,0.21332,-0.142744,-0.256531,0.213322,0.142708,-0.256553,-0.16249,-0.143866,-0.256951,-0.162498,0.14379,-0.256968,0.212086,-0.142694,0.0170043,0.212088,0.142759,0.0169823,-0.163724,-0.143816,0.0165844,-0.163732,0.143841,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44451,0.782852,4.617,-2.46965,0.792809,4.68616,3.33401,1.01752,6.18114,-3.35827,1.02724,6.24943,0,1,1,1,1,-0.0112045,-3.54606e-05,0.0135876,-0.051376,-0.00217828,-0.00892373,-0.0369039,0.00928302,9.80953,-0.00132851,0.00365687,-0.000244268,-0.0369039,0.00928302,9.80953,-0.000123092,0.000884058,2.34735e-06
-0.00123454,5.067e-05,0.273538,0,0,0.27,-0.000355681,-2.61161e-06,0.00131001,0,0,0,0.000949328,0.00375523,-6.77736e-06,0,0,0,-0.000123332,0.000886053,1.96135e-06,0,0,0,0.213321,-0.142744,-0.256533,0.213323,0.142708,-0.256555,-0.162489,-0.143866,-0.256953,-0.162497,0.14379,-0.25697,0.212086,-0.142693,0.0170043,0.212088,0.142759,0.0169823,-0.163723,-0.143815,0.0165844,-0.163732,0.143841,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.4445,0.782873,4.61699,-2.46964,0.79283,4.68615,3.334,1.01755,6.18112,-3.35826,1.02727,6.2494,0,1,1,1,1,-0.0112046,-3.54742e-05,0.0135879,-0.0513662,-0.0021788,-0.00890775,-0.0367875,0.00933881,9.80904,-0.0013283,0.00365208,-0.000244305,-0.0367875,0.00933881,9.80904,-0.000123665,0.000884303,5.62347e-07
-0.00123525,5.06646e-05,0.27354,0,0,0.27,-0.000355611,-2.66587e-06,0.0013084,0,0,0,0.00094908,0.00375701,-6.77511e-06,0,0,0,-0.0001237,0.000887322,2.84785e-07,0,0,0,0.213322,-0.142744,-0.256536,0.213323,0.142708,-0.256558,-0.162488,-0.143866,-0.256956,-0.162496,0.14379,-0.256973,0.212087,-0.142693,0.0170043,0.212088,0.142758,0.0169823,-0.163723,-0.143815,0.0165844,-0.163732,0.143841,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.4445,0.782895,4.61698,-2.46964,0.792852,4.68613,3.33399,1.01758,6.18109,-3.35826,1.0273,6.24938,0,1,1,1,1,-0.0112047,-3.54878e-05,0.0135882,-0.0513563,-0.00217943,-0.00889168,-0.0367963,0.00928449,9.80911,-0.00132809,0.0036473,-0.00024434,-0.0367963,0.00928449,9.80911,-0.000123332,0.000886053,1.96135e-06
-0.00123596,5.06594e-05,0.273543,0,0,0.27,-0.000355592,-2.6168e-06,0.00130698,0,0,0,0.000948834,0.00375878,-6.77001e-06,0,0,0,-0.000123054,0.000888562,1.70524e-06,0,0,0,0.213323,-0.142744,-0.256539,0.213324,0.142708,-0.256561,-0.162487,-0.143866,-0.256959,-0.162496,0.14379,-0.256975,0.212087,-0.142693,0.0170043,0.212088,0.142758,0.0169823,-0.163723,-0.143815,0.0165844,-0.163731,0.14384,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44449,0.782916,4.61696,-2.46963,0.792874,4.68612,3.33399,1.01761,6.18107,-3.35825,1.02733,6.24935,0,1,1,1,1,-0.0112048,-3.55013e-05,0.0135885,-0.0513465,-0.00217996,-0.00887545,-0.0368404,0.0093348,9.8092,-0.00132788,0.00364252,-0.000244377,-0.0368404,0.0093348,9.8092,-0.0001237,0.000887322,2.84785e-07
-0.00123667,5.0654e-05,0.273546,0,0,0.27,-0.00035573,-2.68469e-06,0.00130569,0,0,0,0.000948587,0.00376056,-6.76835e-06,0,0,0,-0.000123398,0.000889809,-1.58861e-08,0,0,0,0.213323,-0.142743,-0.256541,0.213325,0.142707,-0.256563,-0.162486,-0.143866,-0.256961,-0.162495,0.14379,-0.256978,0.212087,-0.142693,0.0170043,0.212088,0.142758,0.0169823,-0.163723,-0.143815,0.0165844,-0.163731,0.14384,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44448,0.782938,4.61695,-2.46963,0.792896,4.68611,3.33398,1.01764,6.18104,-3.35824,1.02736,6.24933,0,1,1,1,1,-0.011205,-3.55149e-05,0.0135888,-0.0513368,-0.0021806,-0.00885911,-0.0369386,0.00927298,9.80927,-0.00132767,0.00363774,-0.000244411,-0.0369386,0.00927298,9.80927,-0.000123054,0.000888562,1.70524e-06
-0.00123739,5.06488e-05,0.273548,0,0,0.27,-0.000355825,-2.61477e-06,0.00130447,0,0,0,0.000948342,0.00376234,-6.76326e-06,0,0,0,-0.000122759,0.000890423,1.70454e-06,0,0,0,0.213324,-0.142743,-0.256544,0.213326,0.142707,-0.256566,-0.162486,-0.143865,-0.256964,-0.162494,0.143789,-0.256981,0.212087,-0.142693,0.0170043,0.212088,0.142758,0.0169823,-0.163723,-0.143815,0.0165844,-0.163731,0.14384,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44448,0.782959,4.61694,-2.46962,0.792917,4.6861,3.33398,1.01767,6.18102,-3.35824,1.02739,6.2493,0,1,1,1,1,-0.0112051,-3.55285e-05,0.0135891,-0.0513271,-0.00218111,-0.00884273,-0.0369338,0.0093406,9.80931,-0.00132746,0.00363297,-0.000244449,-0.0369338,0.0093406,9.80931,-0.000123398,0.000889809,-1.58861e-08
-0.0012381,5.06434e-05,0.273551,0,0,0.27,-0.000356007,-2.6765e-06,0.00130334,0,0,0,0.000948096,0.00376412,-6.76133e-06,0,0,0,-0.00012321,0.000891022,1.2054e-07,0,0,0,0.213325,-0.142743,-0.256546,0.213327,0.142707,-0.256568,-0.162485,-0.143865,-0.256966,-0.162493,0.143789,-0.256983,0.212087,-0.142692,0.0170043,0.212089,0.142758,0.0169823,-0.163723,-0.143815,0.0165844,-0.163731,0.14384,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44447,0.78298,4.61693,-2.46962,0.792939,4.68609,3.33397,1.01769,6.18099,-3.35823,1.02742,6.24928,0,1,1,1,1,-0.0112052,-3.55421e-05,0.0135894,-0.0513175,-0.00218175,-0.00882629,-0.0369962,0.00927129,9.80935,-0.00132725,0.00362821,-0.000244483,-0.0369962,0.00927129,9.80935,-0.000122759,0.000890423,1.70454e-06
-0.00123881,5.06382e-05,0.273553,0,0,0.27,-0.000356093,-2.61213e-06,0.00130226,0,0,0,0.00094785,0.00376591,-6.75587e-06,0,0,0,-0.000122659,0.000891239,1.88198e-06,0,0,0,0.213326,-0.142743,-0.256549,0.213327,0.142707,-0.256571,-0.162484,-0.143865,-0.256969,-0.162492,0.143789,-0.256986,0.212087,-0.142692,0.0170043,0.212089,0.142757,0.0169823,-0.163723,-0.143814,0.0165844,-0.163731,0.14384,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44447,0.783002,4.61692,-2.46961,0.792961,4.68607,3.33397,1.01772,6.18097,-3.35823,1.02745,6.24925,0,1,1,1,1,-0.0112053,-3.55557e-05,0.0135898,-0.0513078,-0.00218226,-0.00880984,-0.0369653,0.00933301,9.80938,-0.00132704,0.00362345,-0.00024452,-0.0369653,0.00933301,9.80938,-0.00012321,0.000891022,1.2054e-07
-0.00123952,5.06328e-05,0.273556,0,0,0.27,-0.000356268,-2.69826e-06,0.00130127,0,0,0,0.000947604,0.00376769,-6.754e-06,0,0,0,-0.000123215,0.000891705,9.24799e-08,0,0,0,0.213327,-0.142743,-0.256552,0.213328,0.142707,-0.256574,-0.162483,-0.143865,-0.256972,-0.162491,0.143789,-0.256989,0.212087,-0.142692,0.0170043,0.212089,0.142757,0.0169823,-0.163723,-0.143814,0.0165844,-0.163731,0.14384,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44446,0.783023,4.6169,-2.46961,0.792982,4.68606,3.33396,1.01775,6.18094,-3.35822,1.02748,6.24923,0,1,1,1,1,-0.0112054,-3.55693e-05,0.0135901,-0.0512981,-0.00218292,-0.00879333,-0.037028,0.00925417,9.80942,-0.00132683,0.00361869,-0.000244553,-0.037028,0.00925417,9.80942,-0.000122659,0.000891239,1.88198e-06
-0.00124024,5.06275e-05,0.273559,0,0,0.27,-0.000356346,-2.64234e-06,0.00130032,0,0,0,0.000947358,0.00376947,-6.74868e-06,0,0,0,-0.000122675,0.000891823,1.81263e-06,0,0,0,0.213327,-0.142742,-0.256554,0.213329,0.142706,-0.256576,-0.162482,-0.143865,-0.256974,-0.16249,0.143789,-0.256991,0.212087,-0.142692,0.0170043,0.212089,0.142757,0.0169823,-0.163722,-0.143814,0.0165844,-0.163731,0.143839,0.0165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550845,0.0219581,-25.4051,-0.551186,0.0219283,-25.7929,-0.540933,0.0202484,-34.2742,-0.541401,0.0202255,-34.6592,0,0,0,0,0,0,0,0,0,0,0,0,2.44446,0.783045,4.61689,-2.4696,0.793004,4.68605,3.33395,1.01778,6.18092,-3.35822,1.02751,6.2492,0,1,1,1,1,-0.0112056,-3.55829e-05,0.0135904,-0.0512884,-0.00218344,-0.0087768,-0.036997,0.00932399,9.80945,-0.00132662,0.00361394,-0.00024459,-0.036997,0.00932399,9.80945,-0.000123215,0.000891705,9.24799e-08
